TimeStamp,0_kbmemfree,0_kbmemused,0_X..memused,0_kbbuffers,0_kbcached,0_kbactive,0_kbinact,0_kbdirty,0_kbswpfree,0_kbswpused,0_kbswpcad,0_X..swpcad,0_dentunusd,0_inode.nr,0_plist.sz,0_ldavg.5,0_temp1_degC,0_temp1_.temp,0_temp2_degC,0_temp2_.temp,0_temp3_degC,0_temp3_.temp,0_temp4_degC,0_temp4_.temp,0_X.dev.mapper.cloud..2.root_MBfsfree,0_X.dev.mapper.cloud..2.root_MBfsused,1_kbmemfree,1_kbmemused,1_X..memused,1_kbbuffers,1_kbcached,1_kbactive,1_kbinact,1_dentunusd,1_inode.nr,1_ldavg.5,1_ldavg.15,1_X.dev.mapper.cloud..3.root_MBfsfree,1_X.dev.mapper.cloud..3.root_MBfsused,1_X.dev.mapper.cloud..3.root_.fsused,2_sum_intr.s,2_i140_intr.s,2_kbmemfree,2_kbmemused,2_X..memused,2_kbbuffers,2_kbcached,2_kbcommit,2_X..commit,2_kbactive,2_file.nr,2_runq.sz,2_plist.sz,2_ldavg.1,2_ldavg.5,2_ldavg.15,2_totsck,2_tcpsck,2_irec.s,2_idel.s,2_iseg.s,2_temp1_degC,2_temp1_.temp,2_temp2_degC,2_temp2_.temp,2_temp3_degC,2_temp3_.temp,2_temp4_degC,2_temp4_.temp,2_X.dev.mapper.cloud..7.root_MBfsfree,2_X.dev.mapper.cloud..7.root_MBfsused,2_X.dev.mapper.cloud..7.root_.fsused,2_X.dev.mapper.cloud..7.root_.ufsused,2_X.dev.mapper.cloud..7.root_Ifree,2_X.dev.mapper.cloud..7.root_Iused,3_all_..soft,3_cpu13_.sys,3_cpu13_.soft,3_cswch.s,3_sum_intr.s,3_i127_intr.s,3_i128_intr.s,3_i129_intr.s,3_i130_intr.s,3_i131_intr.s,3_i132_intr.s,3_i133_intr.s,3_kbmemfree,3_kbmemused,3_X..memused,3_kbbuffers,3_kbcached,3_kbcommit,3_X..commit,3_kbactive,3_kbdirty,3_file.nr,3_runq.sz,3_plist.sz,3_ldavg.1,3_ldavg.5,3_ldavg.15,3_eth1_rxpck.s,3_eth1_txpck.s,3_eth1_txkB.s,3_totsck,3_tcpsck,3_irec.s,3_idel.s,3_orq.s,3_iseg.s,3_oseg.s,3_temp1_degC,3_temp1_.temp,3_temp2_degC,3_temp2_.temp,3_temp3_degC,3_temp3_.temp,3_temp4_degC,3_temp4_.temp,3_X.dev.mapper.cloud..8.root_MBfsfree,3_X.dev.mapper.cloud..8.root_MBfsused,3_X.dev.mapper.cloud..8.root_.fsused,3_X.dev.mapper.cloud..8.root_.ufsused,3_X.dev.mapper.cloud..8.root_Ifree,3_X.dev.mapper.cloud..8.root_Iused,4_cpu0_.usr,4_cpu0_.idle,4_cpu2_.usr,4_cpu2_.idle,4_cpu4_.idle,4_cpu8_.idle,4_cpu10_.usr,4_sum_intr.s,4_kbmemfree,4_kbmemused,4_X..memused,4_kbbuffers,4_kbcached,4_kbcommit,4_X..commit,4_kbactive,4_kbinact,4_file.nr,4_runq.sz,4_plist.sz,4_ldavg.1,4_ldavg.5,4_ldavg.15,4_totsck,4_tcpsck,4_tcp.tw,4_irec.s,4_idel.s,4_iseg.s,4_temp1_degC,4_temp1_.temp,4_temp2_degC,4_temp2_.temp,4_temp3_degC,4_temp3_.temp,4_temp4_degC,4_temp4_.temp,4_X.dev.mapper.cloud..9.root_MBfsfree,4_X.dev.mapper.cloud..9.root_MBfsused,4_X.dev.mapper.cloud..9.root_.fsused,4_X.dev.mapper.cloud..9.root_.ufsused,4_X.dev.mapper.cloud..9.root_Ifree,4_X.dev.mapper.cloud..9.root_Iused,5_all_..idle,5_sum_intr.s,5_i136_intr.s,5_i137_intr.s,5_i138_intr.s,5_i139_intr.s,5_i140_intr.s,5_i141_intr.s,5_i142_intr.s,5_kbmemfree,5_kbmemused,5_X..memused,5_kbbuffers,5_kbcached,5_kbcommit,5_X..commit,5_kbactive,5_kbinact,5_kbdirty,5_kbswpfree,5_kbswpused,5_kbswpcad,5_X..swpcad,5_dentunusd,5_inode.nr,5_plist.sz,5_eth1_rxpck.s,5_eth1_txpck.s,5_eth1_txkB.s,5_totsck,5_tcpsck,5_irec.s,5_idel.s,5_orq.s,5_iseg.s,5_oseg.s,5_temp1_degC,5_temp1_.temp,5_temp2_degC,5_temp2_.temp,5_temp3_degC,5_temp3_.temp,5_temp4_degC,5_temp4_.temp,5_X.dev.mapper.cloud..5.root_MBfsfree,5_X.dev.mapper.cloud..5.root_MBfsused,5_X.dev.mapper.cloud..5.root_.fsused,1_RxPacktes,1_RxBytes,4_RxPacktes,4_RxBytes,5_RxPacktes,5_RxBytes,6_RxPacktes,6_RxBytes,0_TxPacktes,0_TxBytes,1_RxPacktes,1_RxBytes,4_RxPacktes,4_RxBytes,5_RxPacktes,5_TxPacktes,5_RxBytes,5_TxBytes,6_RxPacktes,6_TxPacktes,6_RxBytes,15_RxPacktes,15_RxBytes,17_TxPacktes,17_TxBytes,20_TxPacktes,20_TxBytes,21_RxPacktes,21_RxBytes,22_RxPacktes,22_TxPacktes,22_RxBytes,22_TxBytes,23_RxPacktes,23_TxPacktes,23_RxBytes,23_TxBytes,24_RxPacktes,24_TxPacktes,24_RxBytes,25_RxPacktes,25_TxPacktes,25_RxBytes,25_TxBytes,29_RxPacktes,29_RxBytes,30_TxPacktes,30_TxBytes,31_RxPacktes,31_RxBytes,32_TxPacktes,32_TxBytes,34_RxPacktes,34_RxBytes,35_RxPacktes,35_TxPacktes,35_RxBytes,35_TxBytes,36_RxPacktes,36_TxPacktes,36_TxBytes,37_RxPacktes,37_TxPacktes,37_RxBytes,37_TxBytes,38_RxPacktes,38_TxPacktes,38_RxBytes,40_TxPacktes,40_TxBytes,41_RxPacktes,41_RxBytes,42_TxPacktes,42_TxBytes,43_RxPacktes,43_RxBytes
1479410761,37489224,28474264,43.17,189024,26947584,15285780,11941880,92,66900740,195832,39904,20.38,78608,93599,483,0.08,21.0,30.0,20.0,28.57,21.75,31.07,21.75,31.07,197229,207312,36509240,29454248,44.65,111148,27870488,16450860,11633020,100991,131596,0.01,0.05,178326,226215,55.92,22219.0,500.0,32834188,33129300,50.22,144652,26348664,17412496,13.09,21414636,5232,71,2054,72.09,68.58,58.84,327,58,1322.0,1322.0,1320.0,42.5,60.71,42.25,60.36,46.0,65.71,46.0,65.71,217626,186915,46.2,51.29,25942666,370038,0.25,8.0,7.0,89082.0,12669.0,1332.0,680.0,1106.0,434.0,777.0,459.0,407.0,35501204,30463916,46.18,225160,23716024,18339724,13.78,20313004,4916,6960,78,2079,77.77,71.94,59.05,11518.0,7014.0,6785.01,428,63,3290.0,3290.0,5990.0,3290.0,6264.0,47.0,67.14,46.5,66.43,48.12,68.75,48.12,68.75,277660,127009,31.39,36.47,25874299,438405,81.19,0.99,84.0,0.0,0.0,0.99,69.7,21478.0,29002976,36960512,56.03,185736,28812128,20456200,15.37,23905660,11273904,7680,74,2410,77.37,71.78,62.42,525,59,3,1347.0,1347.0,1346.0,44.12,63.04,44.12,63.04,44.88,64.11,44.88,64.11,154709,249832,61.76,66.84,25843749,468955,98.66,16833.0,1929.0,2092.0,1675.0,1827.0,1710.0,2038.0,2020.0,36898884,29064604,44.06,141896,27527544,602356,0.45,16667812,11089244,748,67030408,66164,11204,16.93,93543,90528,447,16804.0,16005.0,15372.29,590,292,9229.0,9229.0,12751.0,9225.0,15752.0,27.5,39.29,27.5,39.29,24.5,35.0,24.5,35.0,81396,323145,79.88,1177,79520,1555,105403,3479,4913726,1222,82318,2736,185187,1177,79520,1555,105403,3479,1222,4913726,82318,1222,3480,82318,1468,99183,1477,99833,2620,177057,2622,177181,3471,1227,4892701,82699,1224,3438,82489,7683589,1219,3479,82132,3444,1219,4861384,82108,1462,98819,1463,98885,1178,79632,1188,80316,2661,179863,1240,3513,83639,7900120,10971,3893,262950,3479,1219,4912754,82132,1219,3481,82144,1468,99183,1471,99375,1195,80936,1192,80726
1479410762,37486472,28477016,43.17,189024,26948836,15286156,11942556,92,66900740,195832,39904,20.38,78608,93599,483,0.08,20.75,29.64,20.5,29.29,22.0,31.43,22.0,31.43,197229,207312,36509080,29454408,44.65,111148,27870520,16450864,11633020,100991,131596,0.01,0.05,178326,226215,55.92,23143.0,581.0,32890496,33072992,50.14,144652,26348808,17338404,13.03,21404696,5232,69,2054,72.09,68.58,58.84,327,58,1569.0,1569.0,1568.0,42.5,60.71,42.5,60.71,45.5,65.0,45.5,65.0,217626,186915,46.2,51.29,25942666,370038,0.17,7.92,2.97,84245.0,13390.0,1482.0,711.0,1106.0,386.0,901.0,485.0,420.0,35470196,30494924,46.23,225160,23709756,18593440,13.97,20350568,5196,6912,73,2108,77.77,71.94,59.05,11461.0,6263.0,5880.52,427,63,3750.0,3750.0,5948.0,3753.0,6277.0,47.0,67.14,46.5,66.43,48.0,68.57,48.0,68.57,277659,127010,31.39,36.47,25874299,438405,81.0,0.0,80.0,1.0,0.99,2.04,76.53,23292.0,29172808,36790680,55.77,185736,28813052,19814616,14.89,23746080,11274360,7632,79,2343,77.42,71.88,62.5,525,59,3,1401.0,1401.0,1398.0,44.25,63.21,44.25,63.21,45.0,64.29,45.0,64.29,154709,249832,61.76,66.84,25843749,468955,98.91,16494.0,1937.0,2071.0,1637.0,1900.0,1563.0,1895.0,2033.0,36899000,29064488,44.06,141896,27527580,602356,0.45,16667852,11089256,784,67030408,66164,11204,16.93,93543,90531,447,16661.0,16032.0,15469.89,593,294,8928.0,8928.0,12416.0,8925.0,15253.0,27.5,39.29,27.5,39.29,23.88,34.11,24.38,34.82,81396,323145,79.88,1152,77848,1414,95522,3471,4878799,1201,80800,2574,173922,1152,77848,1414,95522,3471,1199,4878799,80668,1201,3474,80800,1455,98516,1454,98450,2598,175988,2611,176970,3358,1239,4726393,83700,1241,3393,83844,7611930,1210,3482,81430,3479,1207,4892606,81220,1458,98537,1457,98471,1130,76953,1131,77007,2644,179131,1201,3509,80938,7894294,10710,3855,260749,3467,1210,4874556,81430,1204,3462,81027,1455,98516,1451,98269,1124,76269,1124,76274
1479410763,37486032,28477456,43.17,189024,26950048,15286868,11943052,152,66900740,195832,39904,20.38,78608,93599,483,0.08,21.0,30.0,20.12,28.75,22.0,31.43,22.0,31.43,197229,207312,36509100,29454388,44.65,111148,27870576,16450920,11633080,100991,131596,0.01,0.05,178326,226215,55.92,20687.0,588.0,32905044,33058444,50.12,144652,26348968,17406224,13.08,21361364,5136,72,2054,72.09,68.58,58.84,327,58,1351.0,1351.0,1353.0,42.5,60.71,42.5,60.71,46.12,65.89,46.12,65.89,217626,186915,46.2,51.29,25942666,370038,0.33,7.07,8.08,92313.0,12964.0,1574.0,695.0,1221.0,369.0,745.0,454.0,392.0,35402344,30562776,46.33,225160,23709556,18814532,14.14,20419140,5500,7056,78,2127,77.77,71.94,59.05,10139.0,6338.0,5964.29,427,62,3711.0,3712.0,5935.0,3756.0,6448.0,47.0,67.14,46.5,66.43,48.38,69.11,48.38,69.11,277659,127010,31.39,36.47,25874299,438405,77.0,2.0,72.73,4.04,2.94,2.04,73.74,26969.0,29180952,36782536,55.76,185736,28814072,20050988,15.07,23796940,11274952,7632,78,2375,77.42,71.88,62.5,525,59,3,1415.0,1415.0,1415.0,44.25,63.21,44.25,63.21,45.0,64.29,45.0,64.29,154708,249833,61.76,66.84,25843749,468955,98.86,16470.0,1911.0,1885.0,1658.0,1919.0,1578.0,1921.0,2127.0,36898980,29064508,44.06,141896,27527612,602356,0.45,16667852,11089268,816,67030408,66164,11204,16.93,93543,90531,447,16144.0,15419.0,14999.72,593,294,9008.0,9008.0,12696.0,9004.0,15741.0,27.0,38.57,27.0,38.57,24.0,34.29,24.5,35.0,81396,323145,79.88,1119,76187,1453,98048,3601,5114423,1179,79563,2562,173556,1119,76187,1453,98048,3601,1174,5114423,79209,1179,3582,79563,1431,96682,1427,96394,2483,167562,2476,167000,3678,1212,5202328,81502,1208,3664,81226,8414215,1173,3585,79107,3593,1178,5100974,79473,1458,98609,1460,98729,1032,69660,1026,69276,2486,168097,1199,3455,80661,7861315,10438,3680,248428,3600,1174,5113377,79173,1179,3611,79503,1431,96682,1434,96862,1037,69962,1035,69830
1479410764,37485436,28478052,43.17,189024,26950816,15287016,11943296,0,66900740,195832,39904,20.38,78608,93599,483,0.08,21.0,30.0,20.5,29.29,22.12,31.61,22.12,31.61,197229,207312,36509000,29454488,44.65,111148,27870576,16450920,11633080,100991,131596,0.01,0.05,178326,226215,55.92,23094.0,638.0,33056300,32907188,49.89,144652,26349160,16912232,12.71,21243720,5088,76,2019,72.09,68.58,58.84,326,58,1618.0,1618.0,1616.0,42.5,60.71,42.0,60.0,46.0,65.71,46.0,65.71,217626,186915,46.2,51.29,25942666,370038,0.33,7.92,7.92,87754.46,13019.8,1527.72,585.15,1204.95,388.12,637.62,414.85,387.13,35412028,30553092,46.32,225160,23708596,18936920,14.23,20407344,5728,7056,80,2145,77.77,71.94,59.05,12052.48,5987.13,5606.18,428,63,3269.31,3268.32,5577.23,3252.48,5980.2,47.0,67.14,46.5,66.43,48.38,69.11,48.38,69.11,277659,127010,31.39,36.47,25874299,438405,84.0,1.0,77.55,1.02,2.02,4.04,77.23,25902.0,29220256,36743232,55.7,185736,28814748,19795904,14.88,23717564,11275108,7536,78,2340,77.42,71.88,62.5,523,56,5,1401.0,1401.0,1399.0,44.5,63.57,44.5,63.57,45.0,64.29,45.0,64.29,154708,249833,61.76,66.84,25843749,468955,98.7,15563.0,1884.0,2038.0,1655.0,1926.0,1635.0,1991.0,1899.0,36897408,29066080,44.06,141896,27527644,602356,0.45,16667884,11089292,848,67030408,66164,11204,16.93,93543,90527,447,15864.0,15374.0,15040.74,589,290,8962.0,8962.0,12351.0,8962.0,15312.0,27.38,39.11,27.38,39.11,24.0,34.29,24.5,35.0,81396,323145,79.88,1062,71880,1439,97604,3231,4551737,1123,75642,2500,169406,1062,71880,1439,97604,3231,1126,4551737,75852,1123,3228,75642,1369,92712,1371,92856,2569,174599,2565,174299,3442,1143,4871227,76991,1149,3456,77387,7946657,1123,3231,75654,3233,1124,4557573,75720,1332,90194,1333,90284,1203,81713,1211,82241,2526,171607,1155,3375,77750,7710146,10624,3673,248841,3229,1122,4548709,75588,1121,3227,75546,1369,92712,1366,92514,1200,81747,1204,82011
1479410765,37484992,28478496,43.17,189024,26951360,15287296,11943576,36,66900740,195832,39904,20.38,78608,93599,483,0.13,21.0,30.0,20.12,28.75,21.75,31.07,21.75,31.07,197228,207313,36508972,29454516,44.65,111148,27870636,16450952,11633108,100991,131596,0.01,0.05,178326,226215,55.92,21469.0,525.0,32976048,32987440,50.01,144652,26349276,17069908,12.83,21309012,5088,72,2019,71.37,68.49,58.86,326,58,1290.0,1290.0,1288.0,42.62,60.89,42.0,60.0,46.0,65.71,46.0,65.71,217626,186915,46.2,51.29,25942666,370038,0.29,8.0,8.0,88036.0,13681.0,1701.0,735.0,1196.0,440.0,892.0,372.0,327.0,35394208,30570912,46.34,225160,23708388,18960648,14.25,20425708,3572,7056,77,2143,77.77,71.94,59.05,13854.0,6664.0,6035.96,427,63,4261.0,4261.0,6420.0,4269.0,6927.0,47.12,67.32,46.5,66.43,48.5,69.29,48.5,69.29,277659,127010,31.39,36.47,25874299,438405,83.17,0.99,74.75,5.05,2.97,4.0,75.76,22426.0,29203836,36759652,55.73,185736,28815276,19782432,14.87,23715212,11275436,7536,72,2340,77.42,71.88,62.5,522,56,5,1356.0,1356.0,1355.0,44.25,63.21,44.25,63.21,45.0,64.29,45.0,64.29,154708,249833,61.76,66.84,25843749,468955,99.28,14738.0,1883.0,2122.0,1595.0,2013.0,1590.0,1893.0,1876.0,36897112,29066376,44.06,141896,27527680,602356,0.45,16667900,11089292,884,67030408,66164,11204,16.93,93543,90527,447,16076.0,15550.0,15098.26,589,290,8857.0,8857.0,12208.0,8856.0,15164.0,27.25,38.93,27.25,38.93,24.0,34.29,24.5,35.0,81396,323145,79.88,1199,81217,1411,95275,3819,5430632,1221,82616,2612,176648,1199,81217,1411,95275,3819,1223,5430632,82760,1221,3831,82616,1460,98761,1463,98971,2498,168798,2497,168744,3430,1140,4865616,77280,1136,3410,77016,7883275,1219,3856,82460,3845,1221,5466722,82592,1467,99119,1469,99251,1025,69059,1021,68783,2548,171948,1158,3623,78578,8383765,10619,3721,251516,3838,1221,5459398,82592,1223,3823,82712,1461,98827,1466,99151,1052,70957,1052,70957
1479410766,37484664,28478824,43.17,189024,26951672,15287872,11943760,64,66900740,195832,39904,20.38,78608,93599,483,0.13,21.12,30.18,20.5,29.29,21.5,30.71,21.5,30.71,197228,207313,36508972,29454516,44.65,111152,27870636,16450952,11633108,100991,131596,0.01,0.05,178326,226215,55.92,22633.0,621.0,32934668,33028820,50.07,144652,26349448,16995488,12.77,21327172,5088,70,2019,71.37,68.49,58.86,326,57,1535.0,1535.0,1545.0,42.88,61.25,42.38,60.54,46.0,65.71,46.0,65.71,217626,186915,46.2,51.29,25942666,370038,0.33,8.0,7.0,92507.0,13581.0,1541.0,723.0,1108.0,559.0,833.0,390.0,413.0,35300856,30664264,46.49,225160,23715380,19028308,14.3,20517228,3836,7056,77,2143,77.38,71.96,59.12,11349.0,6757.0,6537.02,427,63,3433.0,3433.0,6162.0,3428.0,6759.0,47.0,67.14,46.5,66.43,48.25,68.93,48.25,68.93,277658,127011,31.39,36.47,25874299,438405,81.25,1.04,77.78,2.02,3.0,2.97,74.51,24752.0,29240144,36723344,55.67,185736,28816436,19871372,14.93,23669784,11276252,7680,75,2362,77.42,71.88,62.5,524,58,5,1315.0,1315.0,1314.0,44.5,63.57,44.5,63.57,44.5,63.57,44.5,63.57,154708,249833,61.76,66.84,25843749,468955,98.62,15525.0,1936.0,2062.0,1514.0,1894.0,1530.0,1829.0,1968.0,36897196,29066292,44.06,141900,27527708,602356,0.45,16667932,11089316,916,67030408,66164,11204,16.93,93543,90529,447,16357.0,15540.0,15173.96,591,292,8759.0,8759.0,12227.0,8753.0,15143.0,27.0,38.57,27.0,38.57,24.38,34.82,25.0,35.71,81396,323145,79.88,1041,70255,1411,95529,3584,5057080,1194,80176,2444,165156,1041,70255,1411,95529,3584,1197,5057080,80374,1194,3568,80176,1342,90407,1342,90407,2397,161677,2397,161677,3731,1224,5280624,82422,1230,3740,82818,8661318,1200,3562,80676,3568,1198,5033943,80544,1386,93643,1385,93577,1084,73462,1082,73318,2372,160109,1232,3676,82888,8371294,10503,3593,242271,3566,1197,5029594,80478,1194,3570,80280,1341,90341,1343,90509,1053,71164,1051,71044
1479410767,37483072,28480416,43.18,189024,26953236,15288844,11944368,92,66900740,195832,39904,20.38,78608,93599,483,0.13,21.25,30.36,20.5,29.29,21.62,30.89,21.62,30.89,197228,207313,36509660,29453828,44.65,111152,27870692,16450956,11633108,100991,131596,0.01,0.05,178326,226215,55.92,19864.0,552.0,32938368,33025120,50.07,144652,26349604,16832696,12.65,21319812,5088,70,1987,71.37,68.49,58.86,326,57,1334.0,1334.0,1323.0,42.5,60.71,42.5,60.71,46.0,65.71,46.0,65.71,217625,186916,46.2,51.29,25942666,370038,0.33,4.95,7.92,88875.25,12961.39,1462.38,760.4,1128.71,465.35,702.97,389.11,439.6,35281056,30684064,46.52,225160,23722740,19092772,14.35,20533024,4164,7056,82,2143,77.38,71.96,59.12,11586.14,6531.68,6381.69,427,62,3494.06,3494.06,6363.37,3478.22,6846.53,47.0,67.14,46.5,66.43,48.0,68.57,48.0,68.57,277658,127011,31.39,36.47,25874299,438405,83.84,2.02,74.26,5.94,3.0,3.0,81.63,21913.0,29384308,36579180,55.45,185736,28817600,19517764,14.67,23563232,11277152,7488,83,2324,77.06,71.9,62.56,521,57,6,1306.0,1306.0,1304.0,44.5,63.57,44.5,63.57,44.5,63.57,44.5,63.57,154708,249833,61.76,66.84,25843749,468955,98.91,16643.0,1876.0,2068.0,1492.0,1987.0,1545.0,1882.0,1971.0,36896648,29066840,44.07,141900,27527748,602356,0.45,16667924,11089316,952,67030408,66164,11204,16.93,93543,90528,447,15864.0,15103.0,14602.08,591,292,8932.0,8932.0,12344.0,8926.0,15316.0,27.5,39.29,27.5,39.29,24.0,34.29,24.5,35.0,81396,323145,79.88,1070,72354,1373,92653,3297,4655376,1152,78138,2454,165845,1070,72354,1373,92653,3297,1153,4655376,78204,1152,3293,78138,1405,95165,1407,95297,2517,170849,2514,170639,3631,1207,5136277,81282,1203,3618,81018,8315849,1145,3287,77596,3306,1140,4666059,77254,1388,93899,1391,94097,1117,75775,1120,75997,2558,173596,1186,3482,80097,7842845,10294,3742,253537,3303,1149,4662778,77860,1155,3313,78280,1405,95165,1403,94991,1111,75523,1115,75775
1479410768,37481616,28481872,43.18,189024,26954024,15288852,11945280,124,66900740,195832,39904,20.38,78608,93599,483,0.13,21.5,30.71,20.25,28.93,21.5,30.71,21.5,30.71,197228,207313,36508860,29454628,44.65,111152,27870692,16450956,11633108,100991,131596,0.01,0.05,178326,226215,55.92,22934.65,592.08,32891380,33072108,50.14,144652,26349748,17081136,12.84,21373728,5040,70,2019,71.37,68.49,58.86,326,57,1542.57,1543.56,1541.58,42.5,60.71,42.0,60.0,46.0,65.71,46.0,65.71,217625,186916,46.2,51.29,25942666,370038,0.21,9.0,5.0,91632.0,13270.0,1595.0,727.0,1293.0,332.0,717.0,413.0,453.0,35499580,30465540,46.18,225160,23725664,18439472,13.86,20319568,4440,6912,79,2092,77.38,71.96,59.12,11322.0,6780.0,6611.63,426,62,3657.0,3657.0,6148.0,3680.0,6528.0,47.5,67.86,46.5,66.43,48.25,68.93,48.25,68.93,277658,127011,31.39,36.47,25874299,438405,75.26,3.09,76.53,3.06,3.0,7.0,76.0,22977.0,29200284,36763204,55.73,185736,28818240,20078368,15.09,23735452,11277444,7536,72,2375,77.06,71.9,62.56,522,58,5,1197.0,1197.0,1197.0,44.25,63.21,44.25,63.21,44.5,63.57,44.5,63.57,154708,249833,61.76,66.84,25843749,468955,98.78,15385.0,2069.0,1938.0,1518.0,1897.0,1634.0,1813.0,1930.0,36895576,29067912,44.07,141900,27527784,602356,0.45,16667980,11089344,988,67030408,66164,11204,16.93,93543,90527,447,16570.0,15744.0,15346.73,589,290,8797.0,8797.0,12170.0,8800.0,15202.0,27.38,39.11,27.38,39.11,24.12,34.46,24.5,35.0,81396,323145,79.88,1136,77253,1384,93625,3223,4548317,1056,71121,2513,170392,1136,77253,1384,93625,3223,1054,4548317,70977,1056,3259,71121,1424,96557,1420,96293,2535,171551,2543,172127,3157,1086,4445829,73362,1086,3184,73362,7287731,1058,3222,71253,3215,1062,4541058,71529,1379,93349,1373,92885,1094,74005,1095,74071,2492,168534,1047,3206,70611,7425810,10322,3533,238761,3222,1057,4548239,71187,1048,3221,70557,1430,96965,1431,97031,1108,74965,1102,74569
1479410770,37480180,28483308,43.18,189024,26955656,15290136,11945632,0,66900740,195832,39904,20.38,78608,93599,483,0.13,21.5,30.71,20.25,28.93,21.75,31.07,21.75,31.07,197228,207313,36508892,29454596,44.65,111152,27870780,16451024,11633156,100991,131596,0.01,0.05,178326,226215,55.92,24856.0,672.0,32920320,33043168,50.09,144652,26350076,17038616,12.81,21347776,4992,72,2019,71.02,68.46,58.91,326,57,1560.0,1560.0,1557.0,42.62,60.89,42.12,60.18,45.5,65.0,45.5,65.0,217625,186916,46.2,51.29,25942666,370038,0.21,9.0,5.0,88913.0,13430.0,1571.0,786.0,1388.0,248.0,935.0,444.0,407.0,35479292,30485828,46.22,225160,23710872,18856788,14.17,20347076,3764,7008,72,2143,77.38,71.96,59.12,13093.0,6339.0,5786.32,427,63,3833.0,3833.0,6530.0,3831.0,6854.0,47.5,67.86,46.5,66.43,48.5,69.29,48.5,69.29,277657,127012,31.39,36.47,25874299,438405,73.0,2.0,79.38,4.12,1.98,1.01,83.0,25751.0,29431604,36531884,55.38,185736,28820020,19264628,14.48,23526860,11278616,7488,75,2305,77.06,71.9,62.56,520,57,6,1333.0,1333.0,1330.0,44.0,62.86,44.0,62.86,45.0,64.29,45.0,64.29,154708,249833,61.76,66.84,25843749,468955,98.91,16118.0,2050.0,1754.0,1734.0,2037.0,1401.0,1825.0,1736.0,36894860,29068628,44.07,141900,27527852,602356,0.45,16668012,11089360,1056,67030408,66164,11204,16.93,93543,90523,447,15740.0,14704.0,14268.39,585,286,8558.0,8558.0,11776.0,8553.0,14677.0,27.5,39.29,27.5,39.29,23.75,33.93,24.5,35.0,81396,323145,79.88,1128,76499,1462,98885,3970,5672492,1212,81490,2595,175726,1128,76499,1462,98885,3970,1211,5672492,81400,1212,3954,81490,1536,104563,1534,104407,2558,174648,2560,174804,3462,1151,4902300,77367,1154,3430,77577,7847812,1227,3969,82596,3941,1226,5627572,82518,1510,102767,1512,102911,990,66852,992,66996,2551,173134,1183,3564,79461,8125972,10819,3723,251857,3979,1228,5682996,82662,1236,3970,83262,1545,105193,1547,105313,1006,68140,1009,68338
1479410771,37478828,28484660,43.18,189024,26956680,15290540,11946264,0,66900740,195832,39904,20.38,78608,93599,483,0.13,21.5,30.71,20.12,28.75,21.5,30.71,21.5,30.71,197228,207313,36509084,29454404,44.65,111152,27870804,16451024,11633156,100991,131596,0.01,0.05,178326,226215,55.92,23005.0,593.0,32948496,33014992,50.05,144652,26350232,17061820,12.82,21310340,4992,72,2019,71.02,68.46,58.91,326,58,1354.0,1354.0,1354.0,42.5,60.71,42.5,60.71,45.62,65.18,45.62,65.18,217625,186916,46.2,51.29,25942666,370038,0.17,10.0,3.0,89750.0,13303.0,1457.0,798.0,1266.0,293.0,879.0,430.0,483.0,35299572,30665548,46.49,225160,23719340,18977684,14.26,20522512,4048,7008,76,2143,77.67,72.11,59.24,12815.0,6775.0,6225.93,427,63,3717.0,3717.0,6516.0,3683.0,6712.0,47.5,67.86,46.5,66.43,48.0,68.57,48.0,68.57,277657,127012,31.39,36.47,25874299,438405,80.41,4.12,73.96,6.25,5.15,7.14,71.43,25970.0,29371484,36592004,55.47,185736,28820788,19481092,14.64,23565120,11278992,7536,73,2324,77.06,71.9,62.56,521,57,6,1521.0,1521.0,1519.0,44.5,63.57,44.5,63.57,44.5,63.57,44.5,63.57,154707,249834,61.76,66.84,25843749,468955,98.78,17038.0,2031.0,1967.0,1709.0,2149.0,1418.0,2020.0,1825.0,36894696,29068792,44.07,141908,27527884,602356,0.45,16668048,11089372,1088,67030408,66164,11204,16.93,93543,90525,447,16013.0,15033.0,14681.7,587,288,9160.0,9160.0,12627.0,9157.0,15822.0,27.12,38.75,27.12,38.75,23.75,33.93,24.5,35.0,81396,323145,79.88,980,66289,1498,102553,3454,4871764,1243,83849,2474,168578,980,66289,1498,102553,3454,1242,4871764,83807,1243,3479,83849,1482,101404,1482,101428,2634,178615,2628,178195,3931,1282,5591355,86599,1280,3942,86455,8998725,1223,3448,82377,3449,1223,4866977,82401,1497,102197,1497,102197,1202,81657,1197,81291,2604,177813,1306,3902,88363,8884208,11290,3925,267166,3446,1223,4861699,82389,1217,3455,81909,1477,101038,1477,101056,1149,78015,1161,78843
